date,portfolio_return
2023-01-03,3.294006555686803e-05
2023-01-04,0.005905596300053867
2023-01-05,-0.011739577635277226
2023-01-06,0.024038177426837393
2023-01-09,0.011832725869330549
2023-01-10,0.006755100542568631
2023-01-11,0.012492323626668557
2023-01-12,0.004495872986104001
2023-01-13,0.011166702049184513
2023-01-16,-1.1102230246251565e-16
2023-01-17,-0.01599485707692019
2023-01-18,-0.010060566463687028
2023-01-19,-0.010730217504671012
2023-01-20,0.003473194729416356
2023-01-23,0.007669495265175361
2023-01-24,0.0008174835543792212
2023-01-25,-0.0019712191191881925
2023-01-26,0.0011347475234580414
2023-01-27,-0.006633269322113901
2023-01-30,0.0012186472871716166
2023-01-31,0.018507568935894277
2023-02-02,0.005410724378774643
2023-02-03,-0.003599716101878249
2023-02-06,0.004474565714232111
2023-02-07,0.0034134211267739627
2023-02-08,-0.011400000626019813
2023-02-09,-0.011405747346203842
2023-02-10,0.006085605022272819
2023-02-13,0.011178155946042847
2023-02-14,-0.00244436395447617
2023-02-15,0.0024776322924594946
2023-02-16,-0.0034494898945425143
2023-02-17,0.0006684124640483426
2023-02-20,0.0
2023-02-21,-0.010741945054415706
2023-02-22,-0.004481554628550873
2023-02-23,0.000597027027201676
2023-02-24,-0.00026767555499804577
2023-02-27,0.004390710404575619
2023-02-28,0.0021741957817288486
2023-03-02,-0.0009027783798243055
2023-03-03,0.006388333227054204
2023-03-06,-0.005190015976721354
2023-03-07,-0.0193577296667977
2023-03-08,0.002211117624505452
2023-03-09,-0.020079377439942786
2023-03-10,-0.01365518602885886
2023-03-13,-0.009269434907458532
2023-03-14,0.008892787245923958
2023-03-15,-0.009984586862584308
2023-03-16,0.014643756647495617
2023-03-17,-0.01345368865872469
2023-03-20,0.014417219470562362
2023-03-21,0.01622518979039092
2023-03-22,-0.020421624648967168
2023-03-23,-0.00398846350917888
2023-03-24,0.004431135321896301
2023-03-27,0.011863067517233985
2023-03-28,0.009415966097497744
2023-03-29,0.009657438526054413
2023-03-30,0.004917172355310058
2023-03-31,0.014074613741416823
2023-04-04,-0.004708019266064104
2023-04-05,0.006137214174252889
2023-04-06,-0.004662018511307655
2023-04-07,-2.2204460492503136e-16
2023-04-10,0.015169770848217988
2023-04-11,0.0026971706681941715
2023-04-12,-0.004822181576783715
2023-04-13,0.0027000271896378035
2023-04-14,-0.0002161525733851502
2023-04-17,-0.001923875540896696
