date,A UN EQUITY,AAPL UW EQUITY,ABBV UN EQUITY,ABT UN EQUITY,ACGL UW EQUITY,ACN UN EQUITY,ADBE UW EQUITY,ADI UW EQUITY,ADM UN EQUITY,ADP UW EQUITY,ADSK UW EQUITY,AEE UN EQUITY,AFL UN EQUITY,AIG UN EQUITY,AIZ UN EQUITY,AJG UN EQUITY,AKAM UW EQUITY,ALB UN EQUITY,ALGN UW EQUITY,ALL UN EQUITY,ALLE UN EQUITY,AMAT UW EQUITY,AME UN EQUITY,AMGN UW EQUITY,AMP UN EQUITY,AMT UN EQUITY,AMZN UW EQUITY,ANET UN EQUITY,AON UN EQUITY,AOS UN EQUITY,APD UN EQUITY,APH UN EQUITY,APO UN EQUITY,APTV UN EQUITY,ARE UN EQUITY,ATO UN EQUITY,AVB UN EQUITY,AVGO UW EQUITY,AVY UN EQUITY,AWK UN EQUITY,AXON UW EQUITY,AXP UN EQUITY,AZO UN EQUITY,BA UN EQUITY,BAC UN EQUITY,BALL UN EQUITY,BAX UN EQUITY,BBY UN EQUITY,BDX UN EQUITY,BEN UN EQUITY,BF/B UN EQUITY,BG UN EQUITY,BIIB UW EQUITY,BK UN EQUITY,BKNG UW EQUITY,BLK UN EQUITY,BMY UN EQUITY,BR UN EQUITY,BRK/B UN EQUITY,BRO UN EQUITY,BSX UN EQUITY,BX UN EQUITY,BXP UN EQUITY,C UN EQUITY,CAG UN EQUITY,CAH UN EQUITY,CAT UN EQUITY,CB UN EQUITY,CBOE UF EQUITY,CBRE UN EQUITY,CCI UN EQUITY,CCL UN EQUITY,CDNS UW EQUITY,CDW UW EQUITY,CF UN EQUITY,CFG UN EQUITY,CHD UN EQUITY,CHRW UW EQUITY,CHTR UW EQUITY,CI UN EQUITY,CIEN UN EQUITY,CINF UW EQUITY,CL UN EQUITY,CLX UN EQUITY,CMCSA UW EQUITY,CME UW EQUITY,CMG UN EQUITY,CMI UN EQUITY,CMS UN EQUITY,CNC UN EQUITY,COF UN EQUITY,COP UN EQUITY,COR UN EQUITY,COST UW EQUITY,CPAY UN EQUITY,CPRT UW EQUITY,CPT UN EQUITY,CRH UN EQUITY,CRL UN EQUITY,CRM UN EQUITY,CSCO UW EQUITY,CSGP UW EQUITY,CTAS UW EQUITY,CTRA UN EQUITY,CTSH UW EQUITY,CVS UN EQUITY,CVX UN EQUITY,D UN EQUITY,DAL UN EQUITY,DD UN EQUITY,DE UN EQUITY,DECK UN EQUITY,DG UN EQUITY,DGX UN EQUITY,DHI UN EQUITY,DHR UN EQUITY,DIS UN EQUITY,DLR UN EQUITY,DLTR UW EQUITY,DOC UN EQUITY,DOV UN EQUITY,DRI UN EQUITY,DTE UN EQUITY,DUK UN EQUITY,DVA UN EQUITY,DVN UN EQUITY,DXCM UW EQUITY,EA UW EQUITY,EBAY UW EQUITY,ECL UN EQUITY,ED UN EQUITY,EFX UN EQUITY,EG UN EQUITY,EIX UN EQUITY,EL UN EQUITY,ELV UN EQUITY,EME UN EQUITY,EMR UN EQUITY,EOG UN EQUITY,EPAM UN EQUITY,EQIX UW EQUITY,EQR UN EQUITY,EQT UN EQUITY,ERIE UW EQUITY,ES UN EQUITY,ESS UN EQUITY,ETN UN EQUITY,ETR UN EQUITY,EW UN EQUITY,EXPE UW EQUITY,EXR UN EQUITY,FANG UW EQUITY,FAST UW EQUITY,FCX UN EQUITY,FDS UN EQUITY,FDX UN EQUITY,FE UN EQUITY,FFIV UW EQUITY,FICO UN EQUITY,FIS UN EQUITY,FITB UW EQUITY,FIX UN EQUITY,FRT UN EQUITY,FSLR UW EQUITY,FTNT UW EQUITY,GD UN EQUITY,GE UN EQUITY,GEN UW EQUITY,GILD UW EQUITY,GIS UN EQUITY,GL UN EQUITY,GLW UN EQUITY,GM UN EQUITY,GNRC UN EQUITY,GOOG UW EQUITY,GPC UN EQUITY,GPN UN EQUITY,GS UN EQUITY,GWW UN EQUITY,HAL UN EQUITY,HAS UW EQUITY,HCA UN EQUITY,HD UN EQUITY,HIG UN EQUITY,HII UN EQUITY,HLT UN EQUITY,HOLX UW EQUITY,HPQ UN EQUITY,HRL UN EQUITY,HSIC UW EQUITY,HSY UN EQUITY,HUBB UN EQUITY,HUM UN EQUITY,IBM UN EQUITY,ICE UN EQUITY,IDXX UW EQUITY,IEX UN EQUITY,IFF UN EQUITY,INCY UW EQUITY,INTC UW EQUITY,INTU UW EQUITY,IP UN EQUITY,IQV UN EQUITY,IRM UN EQUITY,ISRG UW EQUITY,IT UN EQUITY,ITW UN EQUITY,IVZ UN EQUITY,J UN EQUITY,JBHT UW EQUITY,JBL UN EQUITY,JCI UN EQUITY,JKHY UW EQUITY,JNJ UN EQUITY,JPM UN EQUITY,KEY UN EQUITY,KEYS UN EQUITY,KKR UN EQUITY,KLAC UW EQUITY,KO UN EQUITY,KR UN EQUITY,L UN EQUITY,LDOS UN EQUITY,LEN UN EQUITY,LH UN EQUITY,LHX UN EQUITY,LII UN EQUITY,LLY UN EQUITY,LMT UN EQUITY,LOW UN EQUITY,LRCX UW EQUITY,LULU UW EQUITY,LUV UN EQUITY,LVS UN EQUITY,LYB UN EQUITY,LYV UN EQUITY,MA UN EQUITY,MAA UN EQUITY,MAR UW EQUITY,MAS UN EQUITY,MCD UN EQUITY,MCHP UW EQUITY,MCK UN EQUITY,MCO UN EQUITY,MDLZ UW EQUITY,MDT UN EQUITY,MET UN EQUITY,META UW EQUITY,MGM UN EQUITY,MKC UN EQUITY,MLM UN EQUITY,MMM UN EQUITY,MNST UW EQUITY,MO UN EQUITY,MOS UN EQUITY,MPC UN EQUITY,MPWR UW EQUITY,MRK UN EQUITY,MRSH UN EQUITY,MS UN EQUITY,MSCI UN EQUITY,MSFT UW EQUITY,MSI UN EQUITY,MTB UN EQUITY,MTD UN EQUITY,MU UW EQUITY,NDAQ UW EQUITY,NDSN UW EQUITY,NEE UN EQUITY,NEM UN EQUITY,NFLX UW EQUITY,NI UN EQUITY,NKE UN EQUITY,NOC UN EQUITY,NOW UN EQUITY,NRG UN EQUITY,NSC UN EQUITY,NTAP UW EQUITY,NTRS UW EQUITY,NUE UN EQUITY,NVDA UW EQUITY,NVR UN EQUITY,NXPI UW EQUITY,O UN EQUITY,ODFL UW EQUITY,OKE UN EQUITY,OMC UN EQUITY,ON UW EQUITY,ORCL UN EQUITY,ORLY UW EQUITY,OXY UN EQUITY,PAYX UW EQUITY,PCAR UW EQUITY,PEG UN EQUITY,PFE UN EQUITY,PG UN EQUITY,PGR UN EQUITY,PH UN EQUITY,PHM UN EQUITY,PKG UN EQUITY,PLD UN EQUITY,PM UN EQUITY,PNC UN EQUITY,PNR UN EQUITY,PNW UN EQUITY,PODD UW EQUITY,POOL UW EQUITY,PPG UN EQUITY,PRU UN EQUITY,PSA UN EQUITY,PSX UN EQUITY,PTC UW EQUITY,PWR UN EQUITY,QCOM UW EQUITY,RCL UN EQUITY,REGN UW EQUITY,RJF UN EQUITY,RL UN EQUITY,RMD UN EQUITY,ROK UN EQUITY,ROL UN EQUITY,ROST UW EQUITY,RSG UN EQUITY,RTX UN EQUITY,RVTY UN EQUITY,SBAC UW EQUITY,SBUX UW EQUITY,SCHW UN EQUITY,SHW UN EQUITY,SJM UN EQUITY,SLB UN EQUITY,SNA UN EQUITY,SNPS UW EQUITY,SO UN EQUITY,SPG UN EQUITY,SPGI UN EQUITY,SRE UN EQUITY,STE UN EQUITY,STLD UW EQUITY,STT UN EQUITY,STX UW EQUITY,STZ UN EQUITY,SWK UN EQUITY,SWKS UW EQUITY,SYF UN EQUITY,SYK UN EQUITY,SYY UN EQUITY,T UN EQUITY,TAP UN EQUITY,TDG UN EQUITY,TDY UN EQUITY,TECH UW EQUITY,TEL UN EQUITY,TFC UN EQUITY,TGT UN EQUITY,TJX UN EQUITY,TKO UN EQUITY,TMO UN EQUITY,TPL UN EQUITY,TPR UN EQUITY,TRGP UN EQUITY,TRMB UW EQUITY,TROW UW EQUITY,TRV UN EQUITY,TSCO UW EQUITY,TSLA UW EQUITY,TSN UN EQUITY,TT UN EQUITY,TTWO UW EQUITY,TXN UW EQUITY,TXT UN EQUITY,TYL UN EQUITY,UDR UN EQUITY,UHS UN EQUITY,ULTA UW EQUITY,UNH UN EQUITY,UNP UN EQUITY,UPS UN EQUITY,URI UN EQUITY,USB UN EQUITY,V UN EQUITY,VLO UN EQUITY,VMC UN EQUITY,VRSK UW EQUITY,VRSN UW EQUITY,VRTX UW EQUITY,VTR UN EQUITY,VZ UN EQUITY,WAB UN EQUITY,WAT UN EQUITY,WDC UW EQUITY,WEC UN EQUITY,WELL UN EQUITY,WFC UN EQUITY,WM UN EQUITY,WMB UN EQUITY,WRB UN EQUITY,WSM UN EQUITY,WST UN EQUITY,WY UN EQUITY,WYNN UW EQUITY,XOM UN EQUITY,XYL UN EQUITY,YUM UN EQUITY,ZBH UN EQUITY,ZBRA UW EQUITY,ZTS UN EQUITY
2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056186,0.029401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045724,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114451,0.0,0.0,0.0,0.0,0.0,0.030898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065345,0.0,0.109882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025534,0.0,0.2,0.043917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01433,0.0,0.0,0.061847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
