date,portfolio_return,wealth_index,running_max,drawdown
2023-01-03,0.0006647732618945294,1.0006649942726107,1.0006649942726107,0.0
2023-01-04,0.009807008088872375,1.0105268023413094,1.0105268023413094,0.0
2023-01-05,0.0035113852073455462,1.0140813883146946,1.0140813883146946,0.0
2023-01-06,0.027749436492038305,1.0426156492288738,1.0426156492288738,0.0
2023-01-09,-0.01651402081537617,1.025539260690458,1.0426156492288738,-0.01637841188269673
2023-01-10,0.01064285961014124,1.0365122193199645,1.0426156492288738,-0.00585395961917845
2023-01-11,0.011342189637369203,1.0483354614500537,1.0483354614500537,0.0
2023-01-12,-0.004188433915320605,1.043953760287234,1.0483354614500537,-0.004179674659444466
2023-01-13,0.00111941531770276,1.045123032445955,1.0483354614500537,-0.0030643139741312053
2023-01-16,0.0,1.045123032445955,1.0483354614500537,-0.0030643139741312053
2023-01-17,-0.0031029362514490744,1.0418851084352019,1.0483354614500537,-0.00615294746009043
2023-01-18,-0.0036870296793179978,1.0380507202133318,1.0483354614500537,-0.009810544062390236
2023-01-19,-0.014342689416443238,1.0232685426317576,1.0483354614500537,-0.023911161779859746
2023-01-20,0.020149656278501293,1.04409618225745,1.0483354614500537,-0.004043819319762498
2023-01-23,0.020521083270348184,1.0657435207106398,1.0657435207106398,0.0
2023-01-24,-0.013518321981433963,1.0514333989891955,1.0657435207106398,-0.013427359813458994
2023-01-25,0.0035938626581818213,1.055218904438309,1.0657435207106398,-0.009875374391498104
2023-01-26,0.02342345889826284,1.0802275319317918,1.0802275319317918,0.0
2023-01-27,-0.01255325333025986,1.0667519204131728,1.0802275319317918,-0.012474789912566231
2023-01-30,-0.007530486041553277,1.0587489309863574,1.0802275319317918,-0.019883404477780586
2023-01-31,0.01669246554751019,1.076570389269537,1.0802275319317918,-0.0033855299500786806
2023-02-02,0.019699265600406114,1.0979883012567124,1.0979883012567124,0.0
2023-02-03,-0.011532121819165282,1.0853988972027786,1.0979883012567124,-0.011465881776267062
2023-02-06,-0.006528156238315034,1.0783363215017823,1.0979883012567124,-0.017898168616584775
2023-02-07,0.003739202877950861,1.0823759876373993,1.0979883012567124,-0.014219016360596859
2023-02-08,-0.008724919134031247,1.0729734226291507,1.0979883012567124,-0.02278246371016035
2023-02-09,-0.019005616638156416,1.0527734654545289,1.0979883012567124,-0.04117970633241952
2023-02-10,0.009491353218690634,1.062813280620143,1.0979883012567124,-0.032035879249632804
2023-02-13,0.016189410102980292,1.0801596354416876,1.0979883012567124,-0.0162375735648721
2023-02-14,-0.01212428916850597,1.0671425386535378,1.0979883012567124,-0.028092979285726294
2023-02-15,0.011094926179586932,1.079048331156717,1.0979883012567124,-0.017249701183808197
2023-02-16,-0.018401115593494992,1.0593742061452274,1.0979883012567124,-0.03516803873710583
2023-02-17,0.005964830379958672,1.0657120769646369,1.0979883012567124,-0.02939578158996181
2023-02-20,-1.1102230246251565e-16,1.0657120769646369,1.0979883012567124,-0.02939578158996181
2023-02-21,-0.01927034234901917,1.0453720494712222,1.0979883012567124,-0.047920594167777386
2023-02-22,5.003062396280791e-07,1.0453725724775123,1.0979883012567124,-0.04792011783639072
2023-02-23,0.0004901179457768005,1.0458850539132216,1.0979883012567124,-0.04745337202942468
2023-02-24,-0.00740241520420093,1.0381715629418884,1.0979883012567124,-0.05447848419364787
2023-02-27,-0.011552342998392523,1.026247258398155,1.0979883012567124,-0.0653386222571275
2023-02-28,-0.006150899977181578,1.019954287716951,1.0979883012567124,-0.07106998631082584
2023-03-02,0.003995506600161997,1.0240376739714647,1.0979883012567124,-0.0673510156716669
2023-03-03,0.007662604139370197,1.0319146096694702,1.0979883012567124,-0.06017704515760047
2023-03-06,-0.01122521137243411,1.0203959208670312,1.0979883012567124,-0.07066776604165281
2023-03-07,-0.023652189362845945,0.9965445043466319,1.0979883012567124,-0.09239059905644909
2023-03-08,0.005662077064655402,1.0022030204885906,1.0979883012567124,-0.0872370686085544
2023-03-09,-0.023339995701519674,0.9790824726196866,1.0979883012567124,-0.10829425823656869
2023-03-10,-0.036408224436075,0.9440769297851742,1.0979883012567124,-0.1401757844736392
2023-03-13,-0.01983384763134931,0.9255367214187216,1.0979883012567124,-0.15706140005372538
2023-03-14,-0.004661730146524599,0.9212321601297925,1.0979883012567124,-0.16098180729668254
2023-03-15,0.0028642514706667954,0.9238745831747939,1.0979883012567124,-0.15857520329008523
2023-03-16,0.003639199396955962,0.9272428722210759,1.0979883012567124,-0.15550751209298708
2023-03-17,-0.02292452779222447,0.9062280648197389,1.0979883012567124,-0.1746468848688939
2023-03-20,0.022614866478103474,0.9269557854268856,1.0979883012567124,-0.15576897826148972
2023-03-21,0.024558336948919804,0.950002109355316,1.0979883012567124,-0.1347793885709142
2023-03-22,-0.03068610244548868,0.9212929856223321,1.0979883012567124,-0.16092641008300557
2023-03-23,-0.01488339509051786,0.9076825540806631,1.0979883012567124,-0.17332219929687154
2023-03-24,0.013414567057097803,0.9199407579960935,1.0979883012567124,-0.16215796020488826
2023-03-27,0.018258237427280742,0.9368915294854491,1.0979883012567124,-0.1467199346175898
2023-03-28,0.007554714993971238,0.9439962813675783,1.0979883012567124,-0.14024923554547997
2023-03-29,0.019274145692974285,0.9623674790718834,1.0979883012567124,-0.12351754752723965
2023-03-30,0.008251119239751718,0.9703409376361677,1.0979883012567124,-0.11625566818375455
2023-03-31,0.013418261401126978,0.9834489728326758,1.0979883012567124,-0.10431743971492191
2023-04-04,-0.004592621220028154,0.9789427198882289,1.0979883012567124,-0.10842153894739026
2023-04-05,-0.001919800532053426,0.9770651479921704,1.0979883012567124,-0.1101315497862212
2023-04-06,0.005335321720127733,0.9822920360640675,1.0979883012567124,-0.10537112741567811
2023-04-07,-1.1102230246251565e-16,0.9822920360640673,1.0979883012567124,-0.10537112741567822
2023-04-10,0.007017629139913688,0.9892096414856267,1.0979883012567124,-0.09907087320200236
2023-04-11,0.009123736096153379,0.9982762268707578,1.0979883012567124,-0.0908134214834787
2023-04-12,-0.012532122715369047,0.9858437719308337,1.0979883012567124,-0.10213636083146116
2023-04-13,0.010785449875214733,0.9965340868155896,1.0979883012567124,-0.09240008689072776
2023-04-14,-0.006041360434017806,0.9905318144137715,1.0979883012567124,-0.0978666955922487
2023-04-17,0.015562540582406477,1.0060675804154025,1.0979883012567124,-0.08371739547324986
2023-04-18,-0.005008278827317402,1.0010415099404093,1.0979883012567124,-0.0882949219088599
2023-04-19,0.002914166328658491,1.0039629661394043,1.0979883012567124,-0.08563418663904765
2023-04-20,-0.007447382605222574,0.996513842475601,1.0979883012567124,-0.0924185245552871
2023-04-21,0.004313748324890328,1.0008218375170925,1.0979883012567124,-0.08849498999980887
2023-04-24,0.00044927928905252515,1.0012715870647337,1.0979883012567124,-0.08808537766866975
2023-04-25,-0.010071956654994363,0.991237439614489,1.0979883012567124,-0.09722404284275232
2023-04-26,-0.00956714439018298,0.9817993476879905,1.0979883012567124,-0.10581984656460985
2023-04-27,0.03729167417537855,1.0191035337968253,1.0979883012567124,-0.07184481598720027
2023-04-28,0.0042174996715505925,1.0234106789230941,1.0979883012567124,-0.06792205549754926
2023-05-02,-0.017801369724073604,1.0053537628016307,1.0979883012567124,-0.08436750951631822
2023-05-03,0.003014289180297068,1.0083887616553338,1.0979883012567124,-0.08160336453387229
2023-05-04,-0.005497079824386108,1.0028607759481807,1.0979883012567124,-0.08663801353771505
2023-05-05,0.017612078270428332,1.020679691905016,1.0979883012567124,-0.0704093197197202
2023-05-08,-0.010771182913921503,1.0097447610381185,1.0979883012567124,-0.08036837926013785
2023-05-09,-0.0001978509112392702,1.0095450018789454,1.0979883012567124,-0.08055031121601064
2023-05-10,0.0033401495686924817,1.0129226710013037,1.0979883012567124,-0.07747407705350418
2023-05-11,-0.005895994897045814,1.0069680555430494,1.0979883012567124,-0.08289728188313572
2023-05-12,-0.009170317598957872,0.9977760498838564,1.0979883012567124,-0.09126896093351566
2023-05-15,0.010655967081329501,1.0084651689310333,1.0979883012567124,-0.0815337761096494
2023-05-16,-0.024065238133835758,0.9844859050976892,1.0979883012567124,-0.10337304689777937
2023-05-17,0.0048938959560499784,0.9893156852687388,1.0979883012567124,-0.0989742931355383
2023-05-18,0.006212295786292539,0.9954807366659449,1.0979883012567124,-0.09335943240327926
2023-05-19,-0.00953681590491636,0.9860321464890169,1.0979883012567124,-0.10196479747512344
2023-05-22,0.015525461348101167,1.0014602044289809,1.0979883012567124,-0.08791359317512715
2023-05-23,0.0018973087485877717,1.003362087295177,1.0979883012567124,-0.08618144096183011
2023-05-24,-0.013049477113153051,0.9903537969908293,1.0979883012567124,-0.09802882612017738
2023-05-25,-0.00954518348289452,0.9809456609097121,1.0979883012567124,-0.10659734736065773
2023-05-26,0.003436513151506835,0.9843224925141932,1.0979883012567124,-0.10352187597301532
2023-05-29,0.0,0.9843224925141932,1.0979883012567124,-0.10352187597301532
2023-05-30,0.006671969572407269,0.9909118196851397,1.0979883012567124,-0.09752060331518775
2023-05-31,-0.0011560817943270705,0.9897669065047774,1.0979883012567124,-0.09856334045460158
2023-06-02,0.027473988781250486,1.017336743925092,1.0979883012567124,-0.07345393137550738
2023-06-05,-0.004539121051694304,1.012729393864577,1.0979883012567124,-0.07765010546519635
2023-06-06,0.016430218363104723,1.029506204873112,1.0979883012567124,-0.062370515519353464
2023-06-07,0.015763621356614823,1.0458635375499177,1.0979883012567124,-0.047472968197507126
2023-06-08,-0.0004542578150869551,1.0453885537551892,1.0979883012567124,-0.04790556278361047
2023-06-09,-0.0031325171924289096,1.042118979809683,1.0979883012567124,-0.05088334855943699
2023-06-12,0.016625285260662984,1.0595893274827561,1.0979883012567124,-0.03497211557719371
2023-06-13,0.013752075941213552,1.07426153580959,1.0979883012567124,-0.021609306237567183
2023-06-14,-0.0034260092662553613,1.0705874032334226,1.0979883012567124,-0.02495554642242348
2023-06-15,0.007811815218035716,1.078983385436366,1.0979883012567124,-0.017308850921812446
2023-06-16,-0.004666850344664623,1.0739596630502697,1.0979883012567124,-0.021884238820159108
2023-06-19,-1.1102230246251565e-16,1.0739596630502695,1.0979883012567124,-0.02188423882015933
2023-06-20,0.001149885794081189,1.0751953042972344,1.0979883012567124,-0.020758870502891602
2023-06-21,-0.0053915943788763925,1.069413886872371,1.0979883012567124,-0.02602433409503202
2023-06-22,-0.010482839903604099,1.0582619464323653,1.0979883012567124,-0.03618103651821969
2023-06-23,-0.009724005852983105,1.0480212719537734,1.0979883012567124,-0.04550779752912559
2023-06-26,0.003594962719667329,1.051795649664518,1.0979883012567124,-0.0420702584347431
2023-06-27,0.015880163323779024,1.0686316618694685,1.0979883012567124,-0.026736750613502558
2023-06-28,-0.003001976492377049,1.0654284651077799,1.0979883012567124,-0.029654082936645065
2023-06-29,0.015840173601017787,1.0824394094253655,1.0979883012567124,-0.014161254553942237
2023-06-30,0.0044300221995846115,1.0872452772297234,1.0979883012567124,-0.009784279135481633
2023-07-04,0.0,1.0872452772297234,1.0979883012567124,-0.009784279135481633
2023-07-05,-0.00021574747670834038,1.087010732106767,1.0979883012567124,-0.009997892634539873
2023-07-06,-0.004978500948889617,1.0816124968549945,1.0979883012567124,-0.01491437056567435
2023-07-07,0.01012023176975098,1.0926142422157847,1.0979883012567124,-0.004894459289572328
2023-07-10,-0.0016685772125370512,1.090792651144438,1.0979883012567124,-0.006553485227518974
2023-07-11,0.015407177042784572,1.1077288208945744,1.1077288208945744,0.0
2023-07-12,-0.006582262931331446,1.1004614028062831,1.1077288208945744,-0.006560647291294908
2023-07-13,0.0007560341713822786,1.1012937038154496,1.1077288208945744,-0.0058092892030451315
2023-07-14,-0.011497759089246917,1.0887038105987972,1.1077288208945744,-0.01717479037912284
2023-07-17,-0.0061620685098052125,1.082015770374697,1.1077288208945744,-0.02321240545056147
2023-07-18,0.011810727447532424,1.0948709286843978,1.1077288208945744,-0.011607436736901788
2023-07-19,0.014765573525699701,1.1111572685599769,1.1111572685599769,0.0
2023-07-20,0.010038102780890856,1.1223673492682524,1.1223673492682524,0.0
2023-07-21,-0.0016531211469745784,1.1205134728318646,1.1223673492682524,-0.0016517554948444202
2023-07-24,0.0042208130881961825,1.1252529459423166,1.1252529459423166,0.0
2023-07-25,0.000709281992017212,1.126051350706927,1.126051350706927,0.0
2023-07-26,0.006576174410109781,1.133480862893127,1.133480862893127,0.0
2023-07-27,-0.0012943290096007196,1.1320147147741635,1.133480862893127,-0.0012934917270868151
2023-07-28,0.0033689458403021824,1.1358348423269387,1.1358348423269387,0.0
2023-07-31,0.008155604014634932,1.145136138817097,1.145136138817097,0.0
2023-08-02,0.0011343513509229682,1.146435862575487,1.146435862575487,0.0
2023-08-03,-0.0030999781907485873,1.1428874392635053,1.146435862575487,-0.0030951782195735023
2023-08-04,-0.006809146407825613,1.135131786016661,1.146435862575487,-0.00986019098655122
2023-08-07,0.008918944375276745,1.1453012462870942,1.146435862575487,-0.0009896901566248673
2023-08-08,0.007863482888637165,1.1543428055229028,1.1543428055229028,0.0
2023-08-09,0.0008006814308390227,1.1552674364901327,1.1552674364901327,0.0
2023-08-10,0.003605154697789751,1.1594398709326725,1.1594398709326725,0.0
2023-08-11,0.0007004939245870628,1.1602523360484012,1.1602523360484012,0.0
2023-08-14,0.003930959009279212,1.1648222165436315,1.1648222165436315,0.0
2023-08-15,-0.006277239099291727,1.1575332502088118,1.1648222165436315,-0.006257578393763952
2023-08-16,0.0022427048153957144,1.1601321688173545,1.1648222165436315,-0.004026406484754164
2023-08-17,-0.013164782646260939,1.1449593733853027,1.1648222165436315,-0.017052253018720376
2023-08-18,0.010623506085932159,1.1571876950755455,1.1648222165436315,-0.006554237513377692
2023-08-21,0.005605225854390345,1.1636922060587451,1.1648222165436315,-0.0009701141245738176
2023-08-22,0.00601644792202194,1.170714603374789,1.170714603374789,0.0
2023-08-23,0.009457616069186795,1.1818392962351305,1.1818392962351305,0.0
2023-08-24,-0.007605029390710749,1.1728854638860504,1.1818392962351305,-0.007576184323540014
2023-08-25,0.006199258484079311,1.1801790681597435,1.1818392962351305,-0.001404783273559973
2023-08-28,0.007629648251117513,1.1892178568655856,1.1892178568655856,0.0
2023-08-29,0.0019517554301692857,1.1915411858228004,1.1915411858228004,0.0
2023-08-30,-0.007700058915792384,1.1824014817795754,1.1915411858228004,-0.00767048940646875
2023-08-31,-0.02224005446771484,1.1563950723354306,1.1915411858228004,-0.029496348011756046
2023-09-04,0.0,1.1563950723354306,1.1915411858228004,-0.029496348011756046
2023-09-05,-0.012608752329614994,1.14190591035809,1.1915411858228004,-0.04165636576836884
2023-09-06,-0.0005901435847105749,1.141232220717111,1.1915411858228004,-0.04222175926797633
2023-09-07,-0.01436137853701339,1.1249596805336521,1.1915411858228004,-0.05587847577687499
2023-09-08,-0.002117825903086307,1.122579732829281,1.1915411858228004,-0.057875845009838334
2023-09-11,-0.00236699786650762,1.1199257312438609,1.1915411858228004,-0.06010321374622618
2023-09-12,-0.0005337308961440588,1.1193281517672102,1.1915411858228004,-0.06060473185047699
2023-09-13,-0.0019870530425573365,1.1171061956610355,1.1915411858228004,-0.06246950675931939
2023-09-14,0.0046186277076584745,1.1222776265527576,1.1915411858228004,-0.058129387464029514
2023-09-15,-0.012577408206970451,1.1082506789561126,1.1915411858228004,-0.06990149216635999
2023-09-18,-0.001063678158627307,1.1070724836360228,1.1915411858228004,-0.07089029165907434
2023-09-19,-0.004129967184407845,1.1025097390858947,1.1915411858228004,-0.07471957142247376
2023-09-20,-0.0009663256993843116,1.1014448701791533,1.1915411858228004,-0.07561326181220718
2023-09-21,-0.01822293150337808,1.0815550912006382,1.1915411858228004,-0.09230574312562523
2023-09-22,-0.002072184657966704,1.0793162298021568,1.1915411858228004,-0.09418470578769667
2023-09-25,0.004720144856887389,1.084422801150357,1.1915411858228004,-0.08989901981312931
2023-09-26,-0.017638567940325593,1.0654628407357571,1.1915411858228004,-0.10581115163046739
2023-09-27,0.0017485854374254147,1.0673275233465016,1.1915411858228004,-0.1042462182207533
2023-09-28,0.04338653706568489,1.1146544198271238,1.1915411858228004,-0.06452715769332273
2023-09-29,-0.001304390030582661,1.1132014235572956,1.1915411858228004,-0.06574658366626962
2023-10-03,-0.02560252397168598,1.0850624093696069,1.1915411858228004,-0.0893622291198154
2023-10-04,0.00018485968211905135,1.0852630122027989,1.1915411858228004,-0.08919387335034734
2023-10-05,-0.016498816776099805,1.0675043578426866,1.1915411858228004,-0.10409781000936369
2023-10-06,0.011760934931359676,1.0801333258002797,1.1915411858228004,-0.09349895861601276
2023-10-09,0.008357111783658281,1.08919794500622,1.1915411858228004,-0.08589148409998848
2023-10-10,0.0009934711548549682,1.0902805694355373,1.1915411858228004,-0.08498289240194346
2023-10-11,-0.010094843496784672,1.0793297242497757,1.1915411858228004,-0.09417338058318048
2023-10-12,-0.024926077906804917,1.0527587976652497,1.1915411858228004,-0.11647300975309272
2023-10-13,0.004820896767050006,1.0578462924397318,1.1915411858228004,-0.11220333377796565
2023-10-16,0.01442096512259409,1.0732119846921524,1.1915411858228004,-0.09930768867963014
2023-10-17,0.00872992354361924,1.0826220581124006,1.1915411858228004,-0.09141029198683326
2023-10-18,-0.0075106650947988456,1.074521305509896,1.1915411858228004,-0.09820884221647619
2023-10-19,-0.012695301746983988,1.0609661586995796,1.1915411858228004,-0.10958498848116127
2023-10-20,-0.011578052708220703,1.0487530748879148,1.1915411858228004,-0.11983480943320102
2023-10-23,-0.0010264467127399505,1.047677138032111,1.1915411858228004,-0.1207377885904517
2023-10-24,-0.0006303999825108997,1.0470168905144959,1.1915411858228004,-0.12129190079863295
2023-10-25,-0.0011951440676357323,1.0457663019546906,1.1915411858228004,-0.12234145626065562
2023-10-26,-0.002758463548554754,1.0428855687558565,1.1915411858228004,-0.12475910932469536
2023-10-27,-0.005835117790621083,1.0368179285339416,1.1915411858228004,-0.12985137159318338
2023-10-30,0.008810404905480742,1.0459930733176013,1.1915411858228004,-0.12215113857326987
2023-10-31,0.010302157758500536,1.0568247580345138,1.1915411858228004,-0.11306065572148916
2023-11-02,0.027692434999446274,1.0864997996462697,1.1915411858228004,-0.08815590046431843
2023-11-03,0.04367456987934632,1.1350036947231963,1.1915411858228004,-0.047449044793666184
2023-11-06,-0.014424177976804042,1.1187497064479408,1.1915411858228004,-0.061090191628243695
2023-11-07,-0.0014486946972382406,1.1171301530831073,1.1915411858228004,-0.06244940051174963
2023-11-08,-0.011703503645475972,1.1041320264399133,1.1915411858228004,-0.07335806804070155
2023-11-09,-0.015528066241794073,1.0871194194773992,1.1915411858228004,-0.08763588500996244
2023-11-10,0.012594091596661899,1.1008972787237994,1.1915411858228004,-0.07607282750902844
2023-11-13,0.005124576856514232,1.1065533916543957,1.1915411858228004,-0.07132593919505836
2023-11-14,0.04949427978469361,1.1626994479210193,1.1915411858228004,-0.024205405776104083
